frame,time_sec,rank,best_class_id,best_class_name,best_score,second_class_id,second_class_name,second_score,third_class_id,third_class_name,third_score,car_score,bus_score,train_score,truck_score,boat_score,left,top,width,height,right,bottom,touches_right_edge,passes_confidence_010,passes_target_class,passes_final_filter
571,19.019,19,2,car,0.001309,0,person,0.000472,3,motorcycle,0.000359,0.001309,0.000016,0.000055,0.000312,0.000168,990,428,104,80,1094,508,0,0,1,0
571,19.019,20,2,car,0.001300,1,bicycle,0.001091,0,person,0.000916,0.001300,0.000008,0.000008,0.000095,0.000160,1054,448,41,54,1095,502,0,0,1,0
572,19.052,1,2,car,0.006804,13,bench,0.000425,7,truck,0.000412,0.006804,0.000012,0.000004,0.000412,0.000087,984,458,46,38,1030,496,0,0,1,0
572,19.052,2,2,car,0.004145,0,person,0.000622,7,truck,0.000289,0.004145,0.000014,0.000007,0.000289,0.000173,986,455,37,29,1023,484,0,0,1,0
572,19.052,3,2,car,0.002797,0,person,0.002225,3,motorcycle,0.000521,0.002797,0.000004,0.000005,0.000170,0.000072,1001,465,38,42,1039,507,0,0,1,0
572,19.052,4,0,person,0.002661,2,car,0.000747,3,motorcycle,0.000314,0.000747,0.000003,0.000004,0.000061,0.000133,1008,464,30,40,1038,504,0,0,1,0
572,19.052,5,2,car,0.002479,7,truck,0.000299,0,person,0.000182,0.002479,0.000034,0.000017,0.000299,0.000084,986,458,57,48,1043,506,0,0,1,0
572,19.052,6,0,person,0.002337,2,car,0.001628,3,motorcycle,0.000563,0.001628,0.000004,0.000003,0.000115,0.000067,1004,461,27,41,1031,502,0,0,1,0
572,19.052,7,0,person,0.002186,2,car,0.000311,14,bird,0.000237,0.000311,0.000002,0.000003,0.000031,0.000104,1006,459,31,45,1037,504,0,0,1,0
572,19.052,8,2,car,0.001123,0,person,0.000698,3,motorcycle,0.000209,0.001123,0.000006,0.000006,0.000092,0.000034,996,470,49,41,1045,511,0,0,1,0
572,19.052,9,2,car,0.001100,0,person,0.000185,7,truck,0.000161,0.001100,0.000013,0.000012,0.000161,0.000078,988,453,74,54,1062,507,0,0,1,0
572,19.052,10,2,car,0.000820,0,person,0.000181,1,bicycle,0.000122,0.000820,0.000005,0.000002,0.000099,0.000030,976,457,48,41,1024,498,0,0,1,0
572,19.052,11,14,bird,0.000809,0,person,0.000481,8,boat,0.000266,0.000055,0.000001,0.000001,0.000010,0.000266,1077,580,36,33,1113,613,0,0,0,0
572,19.052,12,2,car,0.000656,0,person,0.000135,1,bicycle,0.000129,0.000656,0.000004,0.000005,0.000076,0.000048,993,464,65,47,1058,511,0,0,1,0
572,19.052,13,6,train,0.000581,4,airplane,0.000208,7,truck,0.000126,0.000073,0.000052,0.000581,0.000126,0.000104,456,403,659,92,1115,495,0,0,0,0
572,19.052,14,0,person,0.000580,1,bicycle,0.000324,14,bird,0.000218,0.000057,0.000001,0.000001,0.000006,0.000069,1056,442,37,57,1093,499,0,0,1,0
572,19.052,15,6,train,0.000556,4,airplane,0.000226,8,boat,0.000102,0.000078,0.000038,0.000556,0.000075,0.000102,319,391,941,110,1260,501,1,0,0,0
572,19.052,16,2,car,0.000553,1,bicycle,0.000439,14,bird,0.000182,0.000553,0.000003,0.000002,0.000035,0.000107,1057,467,44,38,1101,505,0,0,1,0
572,19.052,17,14,bird,0.000536,8,boat,0.000293,0,person,0.000227,0.000044,0.000000,0.000001,0.000008,0.000293,1076,581,56,41,1132,622,0,0,0,0
572,19.052,18,1,bicycle,0.000510,0,person,0.000330,14,bird,0.000193,0.000108,0.000001,0.000001,0.000012,0.000086,1055,449,41,52,1096,501,0,0,1,0
572,19.052,19,2,car,0.000473,1,bicycle,0.000131,0,person,0.000104,0.000473,0.000002,0.000002,0.000046,0.000014,970,474,44,36,1014,510,0,0,1,0
572,19.052,20,2,car,0.000450,1,bicycle,0.000262,0,person,0.000239,0.000450,0.000002,0.000003,0.000046,0.000089,1000,464,64,44,1064,508,0,0,1,0
573,19.086,1,37,surfboard,0.008384,72,refrigerator,0.003303,7,truck,0.001933,0.000040,0.000134,0.000353,0.001933,0.000525,1211,182,68,230,1279,412,1,0,0,0
573,19.086,2,0,person,0.006588,2,car,0.002142,14,bird,0.000657,0.002142,0.000003,0.000006,0.000161,0.000181,1006,470,34,37,1040,507,0,0,1,0
573,19.086,3,37,surfboard,0.005621,72,refrigerator,0.003929,25,umbrella,0.001607,0.000042,0.000219,0.000359,0.001544,0.000443,1211,182,68,231,1279,413,1,0,0,0
573,19.086,4,2,car,0.005547,13,bench,0.000879,7,truck,0.000582,0.005547,0.000017,0.000007,0.000582,0.000184,981,457,50,41,1031,498,0,0,1,0
573,19.086,5,37,surfboard,0.004356,25,umbrella,0.002131,72,refrigerator,0.001343,0.000032,0.000086,0.000235,0.000624,0.000267,1211,182,68,231,1279,413,1,0,0,0
573,19.086,6,2,car,0.003862,0,person,0.000751,7,truck,0.000392,0.003862,0.000015,0.000009,0.000392,0.000262,984,455,43,30,1027,485,0,0,1,0
573,19.086,7,2,car,0.003747,7,truck,0.000707,0,person,0.000511,0.003747,0.000040,0.000019,0.000707,0.000149,988,459,51,48,1039,507,0,0,1,0
573,19.086,8,2,car,0.003598,0,person,0.002989,3,motorcycle,0.000805,0.003598,0.000007,0.000007,0.000289,0.000173,1001,465,38,43,1039,508,0,0,1,0
573,19.086,9,37,surfboard,0.003303,25,umbrella,0.002081,72,refrigerator,0.001952,0.000035,0.000155,0.000229,0.000604,0.000256,1211,182,68,232,1279,414,1,0,0,0
573,19.086,10,0,person,0.003225,2,car,0.001205,3,motorcycle,0.000577,0.001205,0.000003,0.000007,0.000121,0.000232,1005,464,33,41,1038,505,0,0,1,0
573,19.086,11,25,umbrella,0.002950,0,person,0.001017,37,surfboard,0.000919,0.000027,0.000120,0.000256,0.000245,0.000123,1211,184,68,230,1279,414,1,0,0,0
573,19.086,12,0,person,0.002869,2,car,0.000382,14,bird,0.000340,0.000382,0.000002,0.000006,0.000056,0.000132,1003,459,35,46,1038,505,0,0,1,0
573,19.086,13,2,car,0.002857,13,bench,0.000907,0,person,0.000729,0.002857,0.000010,0.000006,0.000347,0.000086,983,466,54,42,1037,508,0,0,1,0
573,19.086,14,4,airplane,0.002772,6,train,0.001467,8,boat,0.000263,0.000120,0.000060,0.001467,0.000094,0.000263,349,389,924,113,1273,502,1,0,0,0
573,19.086,15,0,person,0.002756,14,bird,0.000607,1,bicycle,0.000571,0.000238,0.000001,0.000002,0.000018,0.000112,1053,457,26,49,1079,506,0,0,1,0
573,19.086,16,37,surfboard,0.002751,4,airplane,0.001641,7,truck,0.001617,0.000067,0.000094,0.000311,0.001617,0.000572,1211,177,68,246,1279,423,1,0,0,0
573,19.086,17,2,car,0.002522,0,person,0.002427,3,motorcycle,0.000683,0.002522,0.000005,0.000005,0.000197,0.000131,1003,462,27,37,1030,499,0,0,1,0
573,19.086,18,2,car,0.002386,13,bench,0.000505,0,person,0.000486,0.002386,0.000015,0.000007,0.000347,0.000132,978,458,52,40,1030,498,0,0,1,0
573,19.086,19,25,umbrella,0.002304,37,surfboard,0.000765,0,person,0.000723,0.000045,0.000211,0.000257,0.000393,0.000139,1211,183,68,232,1279,415,1,0,0,0
573,19.086,20,25,umbrella,0.002281,0,person,0.000580,5,bus,0.000315,0.000047,0.000315,0.000231,0.000219,0.000123,1211,181,68,231,1279,412,1,0,0,0
574,19.119,1,2,car,0.003614,13,bench,0.002511,1,bicycle,0.000787,0.003614,0.000013,0.000006,0.000420,0.000291,998,472,40,36,1038,508,0,0,1,0
574,19.119,2,2,car,0.003264,13,bench,0.001224,0,person,0.000957,0.003264,0.000009,0.000004,0.000329,0.000126,980,459,57,45,1037,504,0,0,1,0
574,19.119,3,2,car,0.002744,13,bench,0.001761,1,bicycle,0.001159,0.002744,0.000010,0.000004,0.000268,0.000136,984,478,54,31,1038,509,0,0,1,0
574,19.119,4,2,car,0.002583,13,bench,0.001725,0,person,0.001152,0.002583,0.000009,0.000006,0.000273,0.000451,1000,476,38,31,1038,507,0,0,1,0
574,19.119,5,2,car,0.002330,0,person,0.001544,3,motorcycle,0.000526,0.002330,0.000029,0.000011,0.000448,0.000134,987,458,55,50,1042,508,0,0,1,0
574,19.119,6,0,person,0.002240,2,car,0.000612,1,bicycle,0.000529,0.000612,0.000004,0.000002,0.000061,0.000064,977,459,25,42,1002,501,0,0,1,0
574,19.119,7,0,person,0.002171,2,car,0.000428,14,bird,0.000344,0.000428,0.000003,0.000005,0.000070,0.000229,1005,460,31,38,1036,498,0,0,1,0
574,19.119,8,2,car,0.001982,0,person,0.001592,13,bench,0.001132,0.001982,0.000010,0.000009,0.000259,0.000663,1003,462,34,40,1037,502,0,0,1,0
574,19.119,9,0,person,0.001689,14,bird,0.000189,2,car,0.000156,0.000156,0.000003,0.000004,0.000035,0.000041,1059,454,27,46,1086,500,0,0,1,0
574,19.119,10,2,car,0.001644,0,person,0.001093,3,motorcycle,0.000883,0.001644,0.000008,0.000006,0.000250,0.000086,988,469,57,43,1045,512,0,0,1,0
574,19.119,11,4,airplane,0.001251,7,truck,0.000332,2,car,0.000300,0.000300,0.000089,0.000109,0.000332,0.000177,933,402,205,94,1138,496,0,0,0,0
574,19.119,12,2,car,0.001168,7,truck,0.000398,0,person,0.000267,0.001168,0.000022,0.000013,0.000398,0.000144,974,451,101,59,1075,510,0,0,1,0
574,19.119,13,4,airplane,0.001142,6,train,0.000246,2,car,0.000114,0.000114,0.000015,0.000246,0.000036,0.000099,682,386,586,114,1268,500,1,0,0,0
574,19.119,14,0,person,0.001063,14,bird,0.000341,1,bicycle,0.000228,0.000078,0.000001,0.000001,0.000008,0.000034,1054,445,37,45,1091,490,0,0,1,0
574,19.119,15,4,airplane,0.000965,7,truck,0.000159,2,car,0.000154,0.000154,0.000037,0.000103,0.000159,0.000148,927,399,273,95,1200,494,0,0,0,0
574,19.119,16,4,airplane,0.000950,6,train,0.000325,8,boat,0.000119,0.000114,0.000024,0.000325,0.000061,0.000119,644,391,620,107,1264,498,1,0,0,0
574,19.119,17,0,person,0.000907,1,bicycle,0.000477,14,bird,0.000326,0.000078,0.000000,0.000001,0.000007,0.000041,1053,448,43,56,1096,504,0,0,1,0
574,19.119,18,4,airplane,0.000879,7,truck,0.000585,2,car,0.000377,0.000377,0.000236,0.000129,0.000585,0.000193,876,404,251,97,1127,501,0,0,0,0
574,19.119,19,2,car,0.000874,1,bicycle,0.000576,3,motorcycle,0.000282,0.000874,0.000007,0.000005,0.000232,0.000101,983,462,87,50,1070,512,0,0,1,0
574,19.119,20,0,person,0.000862,1,bicycle,0.000164,14,bird,0.000109,0.000033,0.000000,0.000000,0.000003,0.000013,1054,475,31,41,1085,516,0,0,1,0
575,19.152,1,2,car,0.002638,6,train,0.000793,13,bench,0.000537,0.002638,0.000307,0.000793,0.000234,0.000038,10,592,1246,112,1256,704,1,0,1,0
575,19.152,2,2,car,0.002554,13,bench,0.000313,6,train,0.000308,0.002554,0.000126,0.000308,0.000175,0.000024,8,592,1220,111,1228,703,1,0,1,0
575,19.152,3,2,car,0.002367,6,train,0.000370,13,bench,0.000338,0.002367,0.000164,0.000370,0.000164,0.000026,13,591,1231,112,1244,703,1,0,1,0
575,19.152,4,2,car,0.001313,6,train,0.000791,13,bench,0.000640,0.001313,0.000275,0.000791,0.000162,0.000045,12,596,1255,107,1267,703,1,0,1,0
575,19.152,5,2,car,0.001130,6,train,0.000821,13,bench,0.000592,0.001130,0.000253,0.000821,0.000154,0.000049,29,597,1229,107,1258,704,1,0,1,0
575,19.152,6,2,car,0.001109,6,train,0.000841,13,bench,0.000581,0.001109,0.000179,0.000841,0.000150,0.000057,37,598,1233,108,1270,706,1,0,1,0
575,19.152,7,2,car,0.001082,6,train,0.000418,13,bench,0.000393,0.001082,0.000190,0.000418,0.000122,0.000025,22,595,1246,108,1268,703,1,0,1,0
575,19.152,8,2,car,0.000819,13,bench,0.000184,6,train,0.000099,0.000819,0.000049,0.000099,0.000083,0.000013,7,592,1108,112,1115,704,0,0,1,0
575,19.152,9,6,train,0.000702,4,airplane,0.000156,7,truck,0.000060,0.000027,0.000031,0.000702,0.000060,0.000045,635,352,625,125,1260,477,1,0,0,0
575,19.152,10,2,car,0.000654,6,train,0.000350,13,bench,0.000286,0.000654,0.000074,0.000350,0.000092,0.000032,82,598,1189,111,1271,709,1,0,1,0
575,19.152,11,6,train,0.000344,2,car,0.000055,4,airplane,0.000042,0.000055,0.000024,0.000344,0.000028,0.000024,90,358,1097,313,1187,671,0,0,0,0
575,19.152,12,4,airplane,0.000335,6,train,0.000024,2,car,0.000024,0.000024,0.000003,0.000024,0.000010,0.000011,746,318,532,185,1278,503,1,0,0,0
575,19.152,13,2,car,0.000309,6,train,0.000162,13,bench,0.000117,0.000309,0.000029,0.000162,0.000050,0.000015,112,597,1163,112,1275,709,1,0,1,0
575,19.152,14,4,airplane,0.000275,2,car,0.000024,71,sink,0.000022,0.000024,0.000003,0.000022,0.000010,0.000016,759,268,518,199,1277,467,1,0,0,0
575,19.152,15,6,train,0.000262,4,airplane,0.000162,2,car,0.000074,0.000074,0.000020,0.000262,0.000031,0.000034,213,357,1049,310,1262,667,1,0,0,0
575,19.152,16,4,airplane,0.000259,6,train,0.000029,2,car,0.000027,0.000027,0.000004,0.000029,0.000014,0.000015,710,322,568,186,1278,508,1,0,0,0
575,19.152,17,6,train,0.000220,4,airplane,0.000075,2,car,0.000026,0.000026,0.000014,0.000220,0.000025,0.000024,618,356,639,269,1257,625,1,0,0,0
575,19.152,18,4,airplane,0.000220,6,train,0.000110,8,boat,0.000028,0.000020,0.000007,0.000110,0.000020,0.000028,631,323,644,277,1275,600,1,0,0,0
575,19.152,19,4,airplane,0.000204,2,car,0.000025,61,toilet,0.000024,0.000025,0.000004,0.000022,0.000014,0.000022,709,274,567,203,1276,477,1,0,0,0
575,19.152,20,2,car,0.000204,13,bench,0.000115,7,truck,0.000029,0.000204,0.000012,0.000021,0.000029,0.000007,9,590,989,115,998,705,0,0,1,0
576,19.186,1,2,car,0.002628,6,train,0.000865,13,bench,0.000461,0.002628,0.000276,0.000865,0.000219,0.000032,9,591,1250,113,1259,704,1,0,1,0
576,19.186,2,2,car,0.002365,6,train,0.000299,13,bench,0.000272,0.002365,0.000119,0.000299,0.000164,0.000022,8,591,1226,113,1234,704,1,0,1,0
576,19.186,3,2,car,0.001885,6,train,0.000321,13,bench,0.000246,0.001885,0.000126,0.000321,0.000132,0.000019,14,590,1236,113,1250,703,1,0,1,0
576,19.186,4,2,car,0.001435,6,train,0.001073,13,bench,0.000913,0.001435,0.000195,0.001073,0.000159,0.000059,36,597,1235,110,1271,707,1,0,1,0
576,19.186,5,2,car,0.001230,6,train,0.000946,13,bench,0.000669,0.001230,0.000248,0.000946,0.000141,0.000041,11,596,1258,107,1269,703,1,0,1,0
576,19.186,6,2,car,0.001224,6,train,0.001117,13,bench,0.000783,0.001224,0.000267,0.001117,0.000151,0.000049,24,597,1237,107,1261,704,1,0,1,0
576,19.186,7,2,car,0.001206,6,train,0.000596,13,bench,0.000418,0.001206,0.000208,0.000596,0.000129,0.000026,22,594,1247,109,1269,703,1,0,1,0
576,19.186,8,2,car,0.000962,13,bench,0.000479,6,train,0.000419,0.000962,0.000081,0.000419,0.000101,0.000032,70,598,1201,111,1271,709,1,0,1,0
576,19.186,9,2,car,0.000944,13,bench,0.000198,6,train,0.000127,0.000944,0.000060,0.000127,0.000097,0.000017,6,592,1131,112,1137,704,0,0,1,0
576,19.186,10,6,train,0.000589,4,airplane,0.000114,7,truck,0.000049,0.000027,0.000025,0.000589,0.000049,0.000033,633,348,626,146,1259,494,1,0,0,0
576,19.186,11,2,car,0.000533,13,bench,0.000209,6,train,0.000192,0.000533,0.000032,0.000192,0.000061,0.000014,95,597,1181,112,1276,709,1,0,1,0
576,19.186,12,6,train,0.000485,2,car,0.000069,60,dining table,0.000049,0.000069,0.000029,0.000485,0.000030,0.000024,86,357,1119,314,1205,671,0,0,0,0
576,19.186,13,4,airplane,0.000410,6,train,0.000035,2,car,0.000035,0.000035,0.000004,0.000035,0.000013,0.000014,753,328,525,171,1278,499,1,0,0,0
576,19.186,14,6,train,0.000297,4,airplane,0.000143,2,car,0.000090,0.000090,0.000020,0.000297,0.000032,0.000030,159,356,1104,314,1263,670,1,0,0,0
576,19.186,15,4,airplane,0.000257,6,train,0.000034,2,car,0.000033,0.000033,0.000004,0.000034,0.000014,0.000016,728,330,549,174,1277,504,1,0,0,0
576,19.186,16,6,train,0.000238,4,airplane,0.000066,2,car,0.000032,0.000032,0.000013,0.000238,0.000026,0.000022,597,355,662,283,1259,638,1,0,0,0
576,19.186,17,6,train,0.000207,4,airplane,0.000050,2,car,0.000047,0.000047,0.000018,0.000207,0.000020,0.000015,148,361,1096,305,1244,666,1,0,0,0
576,19.186,18,4,airplane,0.000191,6,train,0.000019,2,car,0.000019,0.000019,0.000003,0.000019,0.000008,0.000014,760,269,517,208,1277,477,1,0,0,0
576,19.186,19,2,car,0.000190,13,bench,0.000113,7,truck,0.000030,0.000190,0.000012,0.000022,0.000030,0.000009,8,589,1027,116,1035,705,0,0,1,0
576,19.186,20,4,airplane,0.000174,2,car,0.000018,6,train,0.000018,0.000018,0.000002,0.000018,0.000007,0.000007,838,328,440,175,1278,503,1,0,0,0
577,19.219,1,2,car,0.001896,6,train,0.000700,13,bench,0.000391,0.001896,0.000219,0.000700,0.000155,0.000027,11,592,1242,112,1253,704,1,0,1,0
577,19.219,2,2,car,0.001868,13,bench,0.000272,6,train,0.000242,0.001868,0.000093,0.000242,0.000121,0.000017,10,592,1213,111,1223,703,1,0,1,0
577,19.219,3,2,car,0.001440,6,train,0.000266,13,bench,0.000235,0.001440,0.000099,0.000266,0.000094,0.000016,17,591,1224,112,1241,703,1,0,1,0
577,19.219,4,6,train,0.001052,4,airplane,0.000093,7,truck,0.000070,0.000033,0.000042,0.001052,0.000070,0.000037,637,348,625,130,1262,478,1,0,0,0
577,19.219,5,2,car,0.001018,6,train,0.000893,13,bench,0.000629,0.001018,0.000184,0.000893,0.000126,0.000045,42,597,1228,109,1270,706,1,0,1,0
577,19.219,6,2,car,0.000700,6,train,0.000367,13,bench,0.000363,0.000700,0.000084,0.000367,0.000083,0.000025,86,599,1184,109,1270,708,1,0,1,0
577,19.219,7,6,train,0.000696,2,car,0.000678,13,bench,0.000402,0.000678,0.000185,0.000696,0.000093,0.000030,32,597,1226,107,1258,704,1,0,0,0
577,19.219,8,2,car,0.000664,13,bench,0.000175,6,train,0.000096,0.000664,0.000042,0.000096,0.000066,0.000011,7,592,1106,112,1113,704,0,0,1,0
577,19.219,9,2,car,0.000653,6,train,0.000363,13,bench,0.000247,0.000653,0.000127,0.000363,0.000071,0.000017,28,595,1239,108,1267,703,1,0,1,0
577,19.219,10,2,car,0.000622,6,train,0.000528,13,bench,0.000334,0.000622,0.000144,0.000528,0.000076,0.000024,15,596,1252,107,1267,703,1,0,1,0
577,19.219,11,6,train,0.000488,2,car,0.000065,60,dining table,0.000051,0.000065,0.000028,0.000488,0.000029,0.000020,107,357,1064,313,1171,670,0,0,0,0
577,19.219,12,2,car,0.000425,6,train,0.000181,13,bench,0.000180,0.000425,0.000035,0.000181,0.000054,0.000013,107,598,1168,110,1275,708,1,0,1,0
577,19.219,13,4,airplane,0.000295,6,train,0.000030,2,car,0.000028,0.000028,0.000003,0.000030,0.000011,0.000012,766,328,512,176,1278,504,1,0,0,0
577,19.219,14,6,train,0.000271,4,airplane,0.000037,60,dining table,0.000035,0.000027,0.000016,0.000271,0.000026,0.000018,624,354,635,264,1259,618,1,0,0,0
577,19.219,15,6,train,0.000239,4,airplane,0.000076,2,car,0.000064,0.000064,0.000020,0.000239,0.000026,0.000025,225,357,1035,316,1260,673,1,0,0,0
577,19.219,16,6,train,0.000217,2,car,0.000044,4,airplane,0.000037,0.000044,0.000021,0.000217,0.000021,0.000013,189,362,1038,302,1227,664,1,0,0,0
577,19.219,17,4,airplane,0.000198,6,train,0.000030,2,car,0.000029,0.000029,0.000004,0.000030,0.000013,0.000015,720,329,558,194,1278,523,1,0,0,0
577,19.219,18,6,train,0.000159,7,truck,0.000032,4,airplane,0.000026,0.000015,0.000015,0.000159,0.000032,0.000016,628,241,632,289,1260,530,1,0,0,0
577,19.219,19,4,airplane,0.000150,6,train,0.000017,2,car,0.000015,0.000015,0.000002,0.000017,0.000007,0.000006,871,327,407,176,1278,503,1,0,0,0
577,19.219,20,60,dining table,0.000149,6,train,0.000143,7,truck,0.000026,0.000014,0.000017,0.000143,0.000026,0.000024,320,91,874,421,1194,512,0,0,0,0
578,19.253,1,2,car,0.002752,6,train,0.000554,13,bench,0.000392,0.002752,0.000218,0.000554,0.000181,0.000028,11,590,1244,114,1255,704,1,0,1,0
578,19.253,2,2,car,0.002227,13,bench,0.000241,6,train,0.000175,0.002227,0.000078,0.000175,0.000121,0.000018,11,590,1217,113,1228,703,1,0,1,0
578,19.253,3,2,car,0.001752,13,bench,0.000189,6,train,0.000170,0.001752,0.000077,0.000170,0.000090,0.000015,19,589,1227,114,1246,703,1,0,1,0
578,19.253,4,6,train,0.001015,4,airplane,0.000095,7,truck,0.000060,0.000031,0.000036,0.001015,0.000060,0.000034,637,346,624,132,1261,478,1,0,0,0
578,19.253,5,2,car,0.000915,6,train,0.000319,13,bench,0.000288,0.000915,0.000148,0.000319,0.000091,0.000018,29,593,1238,110,1267,703,1,0,1,0
578,19.253,6,2,car,0.000845,13,bench,0.000672,6,train,0.000623,0.000845,0.000157,0.000623,0.000115,0.000042,42,598,1228,107,1270,705,1,0,1,0
578,19.253,7,2,car,0.000747,13,bench,0.000164,6,train,0.000078,0.000747,0.000040,0.000078,0.000069,0.000013,8,591,1105,113,1113,704,0,0,1,0
578,19.253,8,2,car,0.000735,6,train,0.000436,13,bench,0.000426,0.000735,0.000166,0.000436,0.000091,0.000026,15,596,1252,106,1267,702,1,0,1,0
578,19.253,9,2,car,0.000701,6,train,0.000588,13,bench,0.000533,0.000701,0.000201,0.000588,0.000104,0.000033,34,597,1223,106,1257,703,1,0,1,0
578,19.253,10,2,car,0.000597,13,bench,0.000362,6,train,0.000290,0.000597,0.000072,0.000290,0.000078,0.000025,92,600,1178,107,1270,707,1,0,1,0
578,19.253,11,6,train,0.000450,2,car,0.000064,60,dining table,0.000057,0.000064,0.000028,0.000450,0.000026,0.000019,91,356,1088,316,1179,672,0,0,0,0
578,19.253,12,4,airplane,0.000417,6,train,0.000032,2,car,0.000031,0.000031,0.000004,0.000032,0.000012,0.000013,770,324,508,178,1278,502,1,0,0,0
578,19.253,13,2,car,0.000389,13,bench,0.000174,6,train,0.000149,0.000389,0.000031,0.000149,0.000053,0.000013,109,599,1166,109,1275,708,1,0,1,0
578,19.253,14,6,train,0.000253,4,airplane,0.000036,60,dining table,0.000032,0.000026,0.000014,0.000253,0.000024,0.000017,621,353,635,272,1256,625,1,0,0,0
578,19.253,15,4,airplane,0.000245,2,car,0.000031,6,train,0.000030,0.000031,0.000004,0.000030,0.000014,0.000015,722,325,556,189,1278,514,1,0,0,0
578,19.253,16,6,train,0.000238,2,car,0.000048,4,airplane,0.000036,0.000048,0.000023,0.000238,0.000021,0.000014,174,361,1054,304,1228,665,1,0,0,0
578,19.253,17,4,airplane,0.000231,6,train,0.000021,2,car,0.000020,0.000020,0.000003,0.000021,0.000008,0.000013,777,268,501,208,1278,476,1,0,0,0
578,19.253,18,4,airplane,0.000204,6,train,0.000018,2,car,0.000017,0.000017,0.000002,0.000018,0.000008,0.000007,867,323,411,181,1278,504,1,0,0,0
578,19.253,19,6,train,0.000200,4,airplane,0.000065,2,car,0.000056,0.000056,0.000017,0.000200,0.000023,0.000022,203,356,1056,315,1259,671,1,0,0,0
578,19.253,20,4,airplane,0.000183,6,train,0.000021,2,car,0.000019,0.000019,0.000004,0.000021,0.000010,0.000007,934,316,345,193,1279,509,1,0,0,0
579,19.286,1,2,car,0.003871,6,train,0.000294,13,bench,0.000268,0.003871,0.000185,0.000294,0.000194,0.000023,9,589,1252,115,1261,704,1,0,1,0
579,19.286,2,2,car,0.003413,13,bench,0.000181,7,truck,0.000132,0.003413,0.000067,0.000116,0.000132,0.000017,8,590,1221,114,1229,704,1,0,1,0
579,19.286,3,2,car,0.002502,13,bench,0.000127,7,truck,0.000093,0.002502,0.000062,0.000092,0.000093,0.000012,17,588,1236,116,1253,704,1,0,1,0
579,19.286,4,2,car,0.001493,13,bench,0.000240,6,train,0.000213,0.001493,0.000166,0.000213,0.000121,0.000018,27,593,1241,110,1268,703,1,0,1,0
579,19.286,5,2,car,0.001483,13,bench,0.000170,7,truck,0.000091,0.001483,0.000040,0.000065,0.000091,0.000017,5,591,1133,114,1138,705,0,0,1,0
579,19.286,6,6,train,0.001194,4,airplane,0.000095,7,truck,0.000075,0.000038,0.000046,0.001194,0.000075,0.000038,637,344,628,132,1265,476,1,0,0,0
579,19.286,7,2,car,0.001081,13,bench,0.000384,66,keyboard,0.000339,0.001081,0.000208,0.000327,0.000118,0.000028,12,595,1254,107,1266,702,1,0,1,0
579,19.286,8,2,car,0.001060,13,bench,0.000724,66,keyboard,0.000645,0.001060,0.000181,0.000542,0.000133,0.000045,34,598,1236,107,1270,705,1,0,1,0
579,19.286,9,2,car,0.000903,66,keyboard,0.000574,13,bench,0.000503,0.000903,0.000244,0.000465,0.000126,0.000035,27,596,1226,107,1253,703,1,0,1,0
